chr2	122010007	122014007	+
chr2	121942122	121946122	-
chr2	122435013	122439013	-
chr2	122139407	122143407	+
chr2	125330174	125334174	-
chr2	124976335	124980335	+
chr2	125682953	125686953	+
chr2	124891862	124895862	+
chr2	125606606	125610606	-
chr2	125448849	125452849	-
chr2	126315289	126319289	-
chr2	126499328	126503328	-
chr2	126756971	126760971	-
chr2	126500073	126504073	-
chr2	127408413	127412413	-
chr2	127553633	127557633	-
chr2	128791137	128795137	+
chr2	128522732	128526732	+
chr2	128253087	128257087	-
chr2	128687667	128691667	+
chr2	128511131	128515131	-
chr2	129120948	129124948	-
chr2	129624252	129628252	+
chr2	130730231	130734231	+
chr2	130119674	130123674	+
chr2	130453774	130457774	-
chr2	130274013	130278013	+
chr2	130663846	130667846	-
chr2	131315597	131319597	+
chr2	132640070	132644070	+
chr2	132248476	132252476	+
chr2	132401984	132405984	-
chr2	134378088	134382088	-
chr2	135039352	135043352	-
chr2	135565565	135569565	+
chr2	136211703	136215703	-
chr2	136714953	136718953	+
chr2	136715142	136719142	-
chr2	136537185	136541185	+
chr2	136715998	136719998	+
chr2	136723086	136727086	+
chr2	139890521	139894521	-
chr2	139890496	139894496	-
chr2	140219170	140223170	+
chr2	139994294	139998294	-
chr2	140213446	140217446	-
chr2	143369868	143373868	+
chr2	144423688	144427688	+
chr2	143834999	143838999	-
chr2	144351134	144355134	-
chr2	145609851	145613851	+
chr2	145066346	145070346	+
chr2	146335740	146339740	-
chr2	147188729	147192729	+
chr2	147007818	147011818	+
chr2	149654518	149658518	+
chr2	150491976	150495976	-
chr2	150863115	150867115	-
chr2	151905264	151909264	+
chr2	152671699	152675699	+
chr2	152932203	152936203	+
chr2	152786220	152790220	+
chr2	152169404	152173404	+
chr2	152300798	152304798	+
chr2	152428062	152432062	+
chr2	153473184	153477184	+
chr2	153741965	153745965	+
chr2	153353707	153357707	-
chr2	153604614	153608614	+
chr2	153169874	153173874	+
chr2	154614845	154618845	+
chr2	154260219	154264219	+
chr2	155754046	155758046	-
chr2	155434947	155438947	+
chr2	156020382	156024382	+
chr2	155338582	155342582	-
chr2	156003976	156007976	-
chr2	156437440	156441440	+
chr2	157170391	157174391	-
chr2	156244787	156248787	+
chr2	156903001	156907001	-
chr2	156815847	156819847	-
chr2	157028270	157032270	-
chr2	156299572	156303572	+
chr2	157833096	157837096	-
chr2	157561136	157565136	+
chr2	158199373	158203373	+
chr2	158591834	158595834	+
chr2	159771076	159775076	+
chr2	160932792	160936792	-
chr2	160696726	160700726	-
chr2	160555045	160559045	+
chr2	163221729	163225729	-
chr2	163049189	163053189	+
chr2	163221709	163225709	-
chr2	162767200	162771200	+
chr2	164497587	164501587	-
chr2	164226693	164230693	+
chr2	163818932	163822932	+
chr2	164102043	164106043	-
chr2	163897913	163901913	+
chr2	163742419	163746419	-
chr2	164879135	164883135	+
chr2	165149979	165153979	-
chr2	165296697	165300697	-
chr2	165058237	165062237	-
chr2	165418527	165422527	+
chr2	165453844	165457844	+
chr2	165478797	165482797	+
chr2	165979183	165983183	-
chr2	165978785	165982785	-
chr2	166537332	166541332	-
chr2	167245220	167249220	+
chr2	167012318	167016318	-
chr2	166838812	166842812	+
chr2	168565300	168569300	-
chr2	169457145	169461145	+
chr2	170555306	170559306	+
chr2	172217293	172221293	+
chr2	172763794	172767794	-
chr2	173483040	173487040	-
chr2	174584273	174588273	+
chr2	175866369	175870369	+
chr2	176264768	176268768	+
chr2	178140363	178144363	-
chr2	177908053	177912053	+
chr2	177851679	177855679	+
chr2	177874637	177878637	+
chr2	177925788	177929788	+
chr2	179709351	179713351	-
chr2	181253189	181257189	+
chr2	181020671	181024671	-
chr2	181157093	181161093	-
chr2	180719239	180723239	+
chr2	181496036	181500036	+
chr2	181529011	181533011	+
chr2	181499733	181503733	+
chr2	3033659	3037659	+
chr2	3199559	3203559	+
chr2	3251439	3255439	+
chr2	3247900	3251900	-
chr2	3339402	3343402	+
chr2	3390258	3394258	-
chr2	3337920	3341920	-
chr2	3428336	3432336	+
chr2	4060187	4064187	-
chr2	4478799	4482799	+
chr2	4571132	4575132	-
chr2	4800609	4804609	+
chr2	4895167	4899167	+
chr2	4931837	4935837	-
chr2	5764006	5768006	-
chr2	5814399	5818399	-
chr2	5861838	5865838	-
chr2	6132040	6136040	-
chr2	6051928	6055928	+
chr2	6051914	6055914	+
chr2	6847768	6851768	-
chr2	9109141	9113141	+
chr2	9800872	9804872	+
chr2	9809167	9813167	-
chr2	9798227	9802227	-
chr2	10050310	10054310	-
chr2	10000137	10004137	-
chr2	10000238	10004238	+
chr2	10398941	10402941	+
chr2	10401387	10405387	+
chr2	10406279	10410279	+
chr2	10411192	10415192	+
chr2	10413654	10417654	+
chr2	10403822	10407822	+
chr2	10418537	10422537	+
chr2	10420965	10424965	+
chr2	10435446	10439446	+
chr2	10411186	10415186	+
chr2	10429790	10433790	+
chr2	10427256	10431256	+
chr2	10434221	10438221	+
chr2	10420959	10424959	+
chr2	10395968	10399968	+
chr2	10398424	10402424	+
chr2	10396483	10400483	+
chr2	10418531	10422531	+
chr2	10427544	10431544	+
chr2	10423417	10427417	+
chr2	10422899	10426899	+
chr2	10410674	10414674	+
chr2	10408742	10412742	+
chr2	10413648	10417648	+
chr2	10400874	10404874	+
chr2	10416123	10420123	+
chr2	10406273	10410273	+
chr2	10420448	10424448	+
chr2	10420453	10424453	+
chr2	10423413	10427413	+
chr2	10394926	10398926	+
chr2	10418019	10422019	+
chr2	10413141	10417141	+
chr2	10415611	10419611	+
chr2	10420961	10424961	+
chr2	10396776	10400776	+
chr2	10418533	10422533	+
chr2	10413650	10417650	+
chr2	10387121	10391121	+
chr2	10433061	10437061	+
chr2	10415606	10419606	+
chr2	10411188	10415188	+
chr2	10433060	10437060	+
chr2	10392166	10396166	+
chr2	10403304	10407304	+
chr2	10413136	10417136	+
chr2	10410681	10414681	+
chr2	10406275	10410275	+
chr2	10397536	10401536	+
chr2	10408225	10412225	+
chr2	10408230	10412230	+
chr2	10437230	10441230	+
chr2	10405761	10409761	+
chr2	10405766	10409766	+
chr2	10401383	10405383	+
chr2	10437781	10441781	+
chr2	10398429	10402429	+
chr2	10403818	10407818	+
chr2	10395972	10399972	+
chr2	10396479	10400479	+
chr2	10403816	10407816	+
chr2	10422906	10426906	+
chr2	10418024	10422024	+
chr2	10396477	10400477	+
chr2	10398937	10402937	+
chr2	10431293	10435293	+
chr2	10394059	10398059	+
chr2	10428922	10432922	+
chr2	10401381	10405381	+
chr2	10398935	10402935	+
chr2	10387416	10391416	+
chr2	11259115	11263115	+
chr2	11522826	11526826	-
chr2	11562418	11566418	+
chr2	11624919	11628919	+
chr2	11625338	11629338	+
chr2	11697379	11701379	+
chr2	12220872	12224872	+
chr2	12843667	12847667	+
chr2	12930491	12934491	-
chr2	13464291	13468291	-
chr2	13975662	13979662	-
chr2	13993561	13997561	-
chr2	14094150	14098150	+
chr2	14180629	14184629	+
chr2	14308024	14312024	+
chr2	14640268	14644268	+
chr2	14974988	14978988	+
chr2	17916573	17920573	-
chr2	17946875	17950875	+
chr2	17968076	17972076	-
chr2	18596644	18600644	+
chr2	18592088	18596088	+
chr2	18618648	18622648	+
chr2	18917945	18921945	+
chr2	19365289	19369289	+
chr2	19291262	19295262	+
chr2	19577688	19581688	+
chr2	19577524	19581524	-
chr2	20888500	20892500	+
chr2	21125350	21129350	+
chr2	22507802	22511802	+
chr2	22749041	22753041	+
chr2	23009544	23013544	-
chr2	23010024	23014024	+
chr2	23425624	23429624	-
chr2	23902899	23906899	-
chr2	23950115	23954115	-
chr2	24068936	24072936	+
chr2	24039995	24043995	+
chr2	24006691	24010691	+
chr2	24190379	24194379	+
chr2	24144715	24148715	+
chr2	24130473	24134473	+
chr2	24198810	24202810	+
chr2	24130790	24134790	+
chr2	24198890	24202890	+
chr2	24329086	24333086	-
chr2	24788801	24792801	-
chr2	24815941	24819941	+
chr2	24803321	24807321	+
chr2	24828618	24832618	-
chr2	24907898	24911898	+
chr2	24948725	24952725	-
chr2	24933842	24937842	+
chr2	25093417	25097417	-
chr2	25108934	25112934	-
chr2	25096448	25100448	+
chr2	25034277	25038277	+
chr2	25125985	25129985	+
chr2	25108958	25112958	+
chr2	25141664	25145664	+
chr2	25065009	25069009	-
chr2	25125938	25129938	-
chr2	25144739	25148739	+
chr2	25068150	25072150	-
chr2	25078222	25082222	-
chr2	25116117	25120117	+
chr2	25072264	25076264	+
chr2	25143430	25147430	+
chr2	25050333	25054333	-
chr2	25087754	25091754	-
chr2	25090307	25094307	-
chr2	25186091	25190091	-
chr2	25277213	25281213	+
chr2	25225840	25229840	+
chr2	25249393	25253393	+
chr2	25209852	25213852	-
chr2	25256602	25260602	+
chr2	25186262	25190262	+
chr2	25219146	25223146	-
chr2	25354026	25358026	-
chr2	25323269	25327269	-
chr2	25424836	25428836	-
chr2	25314614	25318614	-
chr2	25347431	25351431	-
chr2	25296298	25300298	+
chr2	25310362	25314362	+
chr2	25411419	25415419	+
chr2	25355239	25359239	-
chr2	25354297	25358297	+
chr2	25400414	25404414	-
chr2	25553593	25557593	+
chr2	25475525	25479525	-
chr2	25481494	25485494	-
chr2	25471198	25475198	-
chr2	25511471	25515471	+
chr2	25536245	25540245	+
chr2	25428391	25432391	-
chr2	25506637	25510637	+
chr2	25433619	25437619	-
chr2	25475522	25479522	-
chr2	25461966	25465966	-
chr2	25530305	25534305	+
chr2	25560398	25564398	+
chr2	25676672	25680672	+
chr2	25630536	25634536	+
chr2	25619088	25623088	+
chr2	25590528	25594528	+
chr2	25638136	25642136	+
chr2	25669356	25673356	-
chr2	25731380	25735380	+
chr2	25717373	25721373	+
chr2	25700768	25704768	-
chr2	25875280	25879280	-
chr2	25945916	25949916	-
chr2	25994026	25998026	-
chr2	25993063	25997063	-
chr2	26060076	26064076	-
chr2	26205630	26209630	-
chr2	26169052	26173052	+
chr2	26173289	26177289	+
chr2	26148077	26152077	-
chr2	26298736	26302736	-
chr2	26262708	26266708	-
chr2	26242836	26246836	-
chr2	26234173	26238173	-
chr2	26242867	26246867	+
chr2	26434575	26438575	+
chr2	26440149	26444149	+
chr2	26437383	26441383	+
chr2	26444876	26448876	+
chr2	26457937	26461937	-
chr2	26481976	26485976	+
chr2	26524802	26528802	-
chr2	26491505	26495505	-
chr2	26492841	26496841	-
chr2	26493764	26497764	-
chr2	26718499	26722499	-
chr2	26764326	26768326	+
chr2	26769940	26773940	+
chr2	26770050	26774050	-
chr2	26817906	26821906	-
chr2	26787588	26791588	+
chr2	26764162	26768162	-
chr2	26787031	26791031	-
chr2	26756333	26760333	-
chr2	26826935	26830935	+
chr2	26881518	26885518	-
chr2	26995997	26999997	-
chr2	26925681	26929681	-
chr2	26921388	26925388	-
chr2	26932900	26936900	+
chr2	27100823	27104823	-
chr2	27019026	27023026	+
chr2	27328918	27332918	-
chr2	27329193	27333193	-
chr2	27368666	27372666	+
chr2	27530720	27534720	+
chr2	27938398	27942398	-
chr2	28059208	28063208	+
chr2	28301460	28305460	+
chr2	28416882	28420882	-
chr2	28386983	28390983	+
chr2	28319844	28323844	-
chr2	28321585	28325585	+
chr2	28366686	28370686	+
chr2	28436799	28440799	-
chr2	28350410	28354410	+
chr2	28475502	28479502	-
chr2	28494762	28498762	+
chr2	28553171	28557171	-
chr2	28693880	28697880	-
chr2	28586797	28590797	+
chr2	28769960	28773960	-
chr2	28769941	28773941	-
chr2	28913782	28917782	+
chr2	28978511	28982511	+
chr2	29106513	29110513	-
chr2	29615047	29619047	+
chr2	29656199	29660199	+
chr2	29641191	29645191	-
chr2	29641782	29645782	+
chr2	29723013	29727013	+
chr2	29680908	29684908	+
chr2	29699247	29703247	-
chr2	29788928	29792928	+
chr2	29977974	29981974	-
chr2	29947155	29951155	-
chr2	29919993	29923993	+
chr2	29987390	29991390	+
chr2	29932285	29936285	+
chr2	29915515	29919515	+
chr2	29902399	29906399	-
chr2	30059219	30063219	-
chr2	30120338	30124338	+
chr2	30091288	30095288	+
chr2	30120048	30124048	+
chr2	30091151	30095151	-
chr2	30120240	30124240	+
chr2	30031979	30035979	-
chr2	30025043	30029043	+
chr2	30139874	30143874	-
chr2	30217752	30221752	+
chr2	30269268	30273268	-
chr2	30212751	30216751	-
chr2	30245935	30249935	+
chr2	30217854	30221854	+
chr2	30327719	30331719	-
chr2	30448563	30452563	+
chr2	30657184	30661184	-
chr2	30655257	30659257	-
chr2	30574729	30578729	+
chr2	30681820	30685820	-
chr2	30698886	30702886	+
chr2	30756817	30760817	-
chr2	30835461	30839461	-
chr2	30835798	30839798	+
chr2	30821438	30825438	-
chr2	30806520	30810520	+
chr2	31005811	31009811	-
chr2	31099442	31103442	+
chr2	31524256	31528256	+
chr2	31493556	31497556	+
chr2	31664038	31668038	-
chr2	31613464	31617464	+
chr2	31699525	31703525	-
chr2	31740800	31744800	+
chr2	31803822	31807822	+
chr2	31937225	31941225	-
chr2	31949170	31953170	+
chr2	32004667	32008667	+
chr2	32090202	32094202	+
chr2	32141772	32145772	+
chr2	32216717	32220717	+
chr2	32141588	32145588	-
chr2	32216529	32220529	+
chr2	32241259	32245259	-
chr2	32171979	32175979	+
chr2	32206824	32210824	-
chr2	32235435	32239435	-
chr2	32249409	32253409	+
chr2	32284671	32288671	-
chr2	32304990	32308990	-
chr2	32303976	32307976	+
chr2	32424377	32428377	+
chr2	32483019	32487019	+
chr2	32481909	32485909	+
chr2	32388878	32392878	+
chr2	32475277	32479277	+
chr2	32478956	32482956	+
chr2	32460480	32464480	+
chr2	32429338	32433338	+
chr2	32453228	32457228	+
chr2	32440597	32444597	+
chr2	32610753	32614753	+
chr2	32547695	32551695	-
chr2	32566408	32570408	-
chr2	32566492	32570492	-
chr2	32574574	32578574	+
chr2	32566304	32570304	-
chr2	32594536	32598536	-
chr2	32581208	32585208	+
chr2	32629340	32633340	+
chr2	32628903	32632903	-
chr2	32700752	32704752	-
chr2	32700757	32704757	-
chr2	32814775	32818775	-
chr2	32816820	32820820	+
chr2	32815231	32819231	+
chr2	32835576	32839576	-
chr2	33069480	33073480	+
chr2	33284844	33288844	-
chr2	33322052	33326052	-
chr2	33494712	33498712	+
chr2	33659335	33663335	+
chr2	34625609	34629609	+
chr2	34724482	34728482	-
chr2	34679755	34683755	-
chr2	34676701	34680701	-
chr2	34653432	34657432	-
chr2	34815292	34819292	-
chr2	34767496	34771496	-
chr2	34954205	34958205	-
chr2	35054640	35058640	-
chr2	35250694	35254694	-
chr2	35190529	35194529	-
chr2	35135899	35139899	+
chr2	35221249	35225249	-
chr2	35412222	35416222	-
chr2	35545513	35549513	+
chr2	35672709	35676709	+
chr2	35902812	35906812	-
chr2	35990224	35994224	-
chr2	35958928	35962928	-
chr2	35957580	35961580	-
chr2	36083945	36087945	+
chr2	36230297	36234297	+
chr2	36274919	36278919	+
chr2	36243430	36247430	+
chr2	36333648	36337648	-
chr2	36380933	36384933	+
chr2	36306106	36310106	+
chr2	36422119	36426119	+
chr2	36541523	36545523	+
chr2	36493560	36497560	+
chr2	36646757	36650757	+
chr2	36640046	36644046	+
chr2	36587842	36591842	+
chr2	36666610	36670610	-
chr2	36713866	36717866	-
chr2	36744366	36748366	-
chr2	36723087	36727087	+
chr2	36760467	36764467	+
chr2	36703567	36707567	+
chr2	36781632	36785632	-
chr2	36790640	36794640	+
chr2	36939266	36943266	-
chr2	36959168	36963168	-
chr2	36850331	36854331	+
chr2	36921826	36925826	+
chr2	36859132	36863132	-
chr2	37054762	37058762	+
chr2	37073010	37077010	+
chr2	37185268	37189268	+
chr2	37212852	37216852	-
chr2	37120470	37124470	+
chr2	37296641	37300641	-
chr2	37253648	37257648	-
chr2	37284439	37288439	-
chr2	37276423	37280423	-
chr2	37370145	37374145	+
chr2	37541804	37545804	-
chr2	37629768	37633768	+
chr2	38204827	38208827	+
chr2	38497426	38501426	-
chr2	38638035	38642035	-
chr2	38568062	38572062	-
chr2	38706254	38710254	+
chr2	38707349	38711349	+
chr2	38861658	38865658	+
chr2	38918926	38922926	-
chr2	38851828	38855828	+
chr2	38858651	38862651	-
chr2	39015755	39019755	-
chr2	43918844	43922844	-
chr2	44876697	44880697	-
chr2	44964657	44968657	+
chr2	44965779	44969779	+
chr2	45550124	45554124	+
chr2	48667628	48671628	+
chr2	49305005	49309005	+
chr2	50150197	50154197	-
chr2	50763203	50767203	+
chr2	51481030	51485030	+
chr2	51585529	51589529	-
chr2	51826728	51830728	-
chr2	51788164	51792164	-
chr2	51788529	51792529	-
chr2	51926356	51930356	+
chr2	52278394	52282394	-
chr2	53048221	53052221	-
chr2	53049117	53053117	+
chr2	53935963	53939963	-
chr2	56965449	56969449	-
chr2	56974414	56978414	-
chr2	57032241	57036241	+
chr2	57903163	57907163	-
chr2	57848565	57852565	+
chr2	58014384	58018384	+
chr2	58010533	58014533	-
chr2	58127189	58131189	+
chr2	58175218	58179218	-
chr2	58605595	58609595	+
chr2	59222739	59226739	-
chr2	59320709	59324709	+
chr2	59718663	59722663	-
chr2	60045992	60049992	+
chr2	60120475	60124475	-
chr2	60247581	60251581	+
chr2	60509750	60513750	-
chr2	60811208	60815208	-
chr2	61640509	61644509	+
chr2	62248288	62252288	-
chr2	62319710	62323710	-
chr2	62482312	62486312	-
chr2	64858823	64862823	-
chr2	65200083	65204083	-
chr2	67009890	67013890	+
chr2	67282058	67286058	+
chr2	67940728	67944728	+
chr2	68418469	68422469	+
chr2	68971856	68975856	+
chr2	69042247	69046247	-
chr2	69056054	69060054	+
chr2	69178673	69182673	-
chr2	69216518	69220518	+
chr2	69483311	69487311	+
chr2	69506176	69510176	+
chr2	69559144	69563144	+
chr2	69548663	69552663	-
chr2	69697618	69701618	+
chr2	69625793	69629793	+
chr2	69658426	69662426	+
chr2	69721661	69725661	-
chr2	70310979	70314979	+
chr2	70344875	70348875	+
chr2	70398220	70402220	+
chr2	70854431	70858431	-
chr2	70891663	70895663	-
chr2	70954110	70958110	+
chr2	71047762	71051762	+
chr2	71048002	71052002	+
chr2	71225316	71229316	+
chr2	71373948	71377948	-
chr2	71382811	71386811	-
chr2	71365501	71369501	+
chr2	71623139	71627139	+
chr2	71709328	71713328	+
chr2	72312275	72316275	+
chr2	72539566	72543566	+
chr2	72815488	72819488	+
chr2	72815338	72819338	-
chr2	72816503	72820503	-
chr2	73107982	73111982	+
chr2	73148708	73152708	+
chr2	73222455	73226455	-
chr2	73222537	73226537	-
chr2	73461797	73465797	-
chr2	73496480	73500480	-
chr2	73432582	73436582	+
chr2	73416395	73420395	-
chr2	73747351	73751351	-
chr2	74143774	74147774	-
chr2	74415005	74419005	-
chr2	74527947	74531947	+
chr2	74504366	74508366	+
chr2	74515614	74519614	+
chr2	74562126	74566126	+
chr2	74541545	74545545	+
chr2	74558034	74562034	+
chr2	74495476	74499476	-
chr2	74511069	74515069	+
chr2	74518379	74522379	+
chr2	74533819	74537819	+
chr2	74552187	74556187	-
chr2	74599036	74603036	+
chr2	75280236	75284236	-
chr2	75540698	75544698	-
chr2	75814236	75818236	-
chr2	75774519	75778519	-
chr2	75818024	75822024	-
chr2	76196505	76200505	-
chr2	76206040	76210040	+
chr2	76484051	76488051	-
chr2	76511371	76515371	+
chr2	76486329	76490329	+
chr2	76509155	76513155	-
chr2	77298700	77302700	+
chr2	77782410	77786410	-
chr2	78707203	78711203	+
chr2	79294793	79298793	-
chr2	79267145	79271145	-
chr2	79473581	79477581	+
chr2	79746556	79750556	-
chr2	80130626	80134626	+
chr2	80153622	80157622	+
chr2	80285553	80289553	-
chr2	80229520	80233520	+
chr2	80466947	80470947	-
chr2	80455370	80459370	+
chr2	80476968	80480968	+
chr2	80477420	80481420	+
chr2	83650884	83654884	+
chr2	83779383	83783383	-
chr2	84263423	84267423	-
chr2	84314916	84318916	-
chr2	84345030	84349030	-
chr2	84314932	84318932	-
chr2	84516558	84520558	+
chr2	84488897	84492897	-
chr2	84508865	84512865	-
chr2	84516204	84520204	-
chr2	84497235	84501235	+
chr2	84488667	84492667	-
chr2	84613586	84617586	-
chr2	84579335	84583335	-
chr2	84665177	84669177	+
chr2	84636984	84640984	+
chr2	84660809	84664809	-
chr2	84565425	84569425	-
chr2	84572360	84576360	+
chr2	84678479	84682479	+
chr2	84677564	84681564	+
chr2	84774802	84778802	+
chr2	84678782	84682782	+
chr2	84724849	84728849	-
chr2	84873991	84877991	-
chr2	84888616	84892616	+
chr2	84924618	84928618	-
chr2	84818617	84822617	+
chr2	84826371	84830371	+
chr2	84875276	84879276	+
chr2	84875607	84879607	+
chr2	84974516	84978516	+
chr2	85034856	85038856	-
chr2	85170053	85174053	-
chr2	85192081	85196081	-
chr2	85253034	85257034	-
chr2	85277313	85281313	-
chr2	85268984	85272984	-
chr2	85238688	85242688	-
chr2	85417371	85421371	+
chr2	85428666	85432666	+
chr2	85447065	85451065	-
chr2	85502612	85506612	-
chr2	85527587	85531587	+
chr2	85486476	85490476	-
chr2	85559563	85563563	+
chr2	85516898	85520898	-
chr2	85591519	85595519	+
chr2	85687576	85691576	+
chr2	85607959	85611959	+
chr2	85679946	85683946	-
chr2	85598531	85602531	-
chr2	85623630	85627630	+
chr2	85614742	85618742	+
chr2	85706750	85710750	+
chr2	85661129	85665129	+
chr2	85638425	85642425	-
chr2	85817468	85821468	+
chr2	85845934	85849934	+
chr2	85724958	85728958	+
chr2	85761426	85765426	+
chr2	85813369	85817369	+
chr2	85789221	85793221	+
chr2	85829975	85833975	+
chr2	85743209	85747209	-
chr2	85858796	85862796	+
chr2	85912860	85916860	+
chr2	85958380	85962380	+
chr2	85884600	85888600	+
chr2	85969818	85973818	-
chr2	85924011	85928011	-
chr2	86009972	86013972	-
chr2	86055865	86059865	-
chr2	86001104	86005104	-
chr2	86020266	86024266	-
chr2	86036907	86040907	-
chr2	86093848	86097848	-
chr2	86074990	86078990	-
chr2	86067126	86071126	-
chr2	85984889	85988889	-
chr2	85998598	86002598	-
chr2	86153442	86157442	-
chr2	86171511	86175511	-
chr2	86135974	86139974	+
chr2	86224573	86228573	-
chr2	86185921	86189921	-
chr2	86194594	86198594	-
chr2	86213567	86217567	-
chr2	86114642	86118642	-
chr2	86284161	86288161	-
chr2	86346617	86350617	+
chr2	86321897	86325897	-
chr2	86252207	86256207	-
chr2	86261831	86265831	-
chr2	86366584	86370584	-
chr2	86294426	86298426	-
chr2	86377070	86381070	-
chr2	86436966	86440966	-
chr2	86396295	86400295	-
chr2	86477875	86481875	-
chr2	86496613	86500613	-
chr2	86623888	86627888	+
chr2	86515488	86519488	-
chr2	86592893	86596893	-
chr2	86529130	86533130	-
chr2	86571767	86575767	-
chr2	86689853	86693853	-
chr2	86730320	86734320	-
chr2	86645154	86649154	-
chr2	86761687	86765687	-
chr2	86666832	86670832	+
chr2	86797613	86801613	-
chr2	86860699	86864699	-
chr2	86827331	86831331	-
chr2	86816951	86820951	-
chr2	86840088	86844088	+
chr2	86887391	86891391	-
chr2	86872376	86876376	-
chr2	86946542	86950542	-
chr2	86974476	86978476	-
chr2	86988816	86992816	-
chr2	86931552	86935552	-
chr2	86910380	86914380	-
chr2	87089996	87093996	+
chr2	87146920	87150920	+
chr2	87029845	87033845	+
chr2	87051050	87055050	+
chr2	87107002	87111002	+
chr2	87225863	87229863	+
chr2	87195602	87199602	+
chr2	87272645	87276645	+
chr2	87256206	87260206	+
chr2	87209690	87213690	+
chr2	87295323	87299323	+
chr2	87370191	87374191	+
chr2	87346614	87350614	+
chr2	87330575	87334575	-
chr2	87383699	87387699	-
chr2	87413242	87417242	+
chr2	87444368	87448368	+
chr2	87473902	87477902	-
chr2	87510522	87514522	-
chr2	87532104	87536104	-
chr2	87466621	87470621	+
chr2	87496614	87500614	-
chr2	87484278	87488278	-
chr2	87550061	87554061	-
chr2	87620692	87624692	+
chr2	87584317	87588317	+
chr2	87576479	87580479	-
chr2	87592148	87596148	-
chr2	87640547	87644547	+
chr2	87647978	87651978	+
chr2	87671197	87675197	+
chr2	87806414	87810414	-
chr2	87812820	87816820	-
chr2	87788422	87792422	-
chr2	87734333	87738333	+
chr2	87741831	87745831	-
chr2	87781783	87785783	-
chr2	87695333	87699333	+
chr2	87706149	87710149	+
chr2	87862858	87866858	+
chr2	87828269	87832269	+
chr2	87909564	87913564	-
chr2	87932123	87936123	-
chr2	87844933	87848933	-
chr2	87873294	87877294	-
chr2	87888779	87892779	-
chr2	87988240	87992240	-
chr2	88023035	88027035	+
chr2	88063187	88067187	-
chr2	87963150	87967150	-
chr2	88177723	88181723	+
chr2	88113204	88117204	-
chr2	88299498	88303498	+
chr2	88324890	88328890	+
chr2	88250846	88254846	-
chr2	88241089	88245089	-
chr2	88287278	88291278	-
chr2	88229405	88233405	+
chr2	88262180	88266180	-
chr2	88429962	88433962	+
chr2	88363657	88367657	+
chr2	88397607	88401607	+
chr2	88539484	88543484	-
chr2	88594830	88598830	-
chr2	88585043	88589043	-
chr2	88521887	88525887	-
chr2	88516013	88520013	+
chr2	88567754	88571754	-
chr2	88690108	88694108	+
chr2	88655329	88659329	+
chr2	88669275	88673275	+
chr2	88632540	88636540	+
chr2	88606470	88610470	-
chr2	88702763	88706763	+
chr2	88862256	88866256	-
chr2	88735752	88739752	-
chr2	88818424	88822424	-
chr2	88748548	88752548	-
chr2	88840447	88844447	-
chr2	88826357	88830357	-
chr2	88796624	88800624	+
chr2	88852219	88856219	-
chr2	88768470	88772470	-
chr2	88989493	88993493	-
chr2	88893581	88897581	-
chr2	88936120	88940120	-
chr2	88913246	88917246	-
chr2	88950667	88954667	-
chr2	88963886	88967886	-
chr2	89087849	89091849	-
chr2	89009402	89013402	-
chr2	89032189	89036189	-
chr2	89121288	89125288	-
chr2	89178457	89182457	-
chr2	89164335	89168335	-
chr2	89201584	89205584	-
chr2	89141747	89145747	-
chr2	89256568	89260568	-
chr2	89245234	89249234	-
chr2	89135425	89139425	-
chr2	89321290	89325290	-
chr2	89366565	89370565	-
chr2	89332503	89336503	-
chr2	89278500	89282500	-
chr2	89495596	89499596	-
chr2	89456402	89460402	-
chr2	89448310	89452310	-
chr2	89413930	89417930	-
chr2	89429303	89433303	-
chr2	89469053	89473053	-
chr2	89506041	89510041	-
chr2	89590983	89594983	-
chr2	89627507	89631507	-
chr2	89560266	89564266	-
chr2	89674100	89678100	-
chr2	89767967	89771967	+
chr2	89654484	89658484	+
chr2	89782270	89786270	-
chr2	89718984	89722984	+
chr2	89683128	89687128	-
chr2	89853088	89857088	+
chr2	89840564	89844564	+
chr2	89875077	89879077	+
chr2	89815936	89819936	+
chr2	89890479	89894479	-
chr2	89860221	89864221	-
chr2	89831551	89835551	+
chr2	89957753	89961753	-
chr2	89988193	89992193	-
chr2	89980450	89984450	-
chr2	90062628	90066628	-
chr2	90160378	90164378	+
chr2	90091143	90095143	-
chr2	90135016	90139016	-
chr2	90104585	90108585	-
chr2	90120730	90124730	-
chr2	90238796	90242796	+
chr2	90620900	90624900	+
chr2	90583526	90587526	+
chr2	90742878	90746878	-
chr2	90723942	90727942	+
chr2	90742942	90746942	+
chr2	90756207	90760207	-
chr2	90892172	90896172	+
chr2	90934953	90938953	+
chr2	90873783	90877783	+
chr2	90908378	90912378	-
chr2	91033192	91037192	-
chr2	91075302	91079302	+
chr2	91033273	91037273	-
chr2	91021204	91025204	-
chr2	91017478	91021478	-
chr2	91041068	91045068	+
chr2	91075223	91079223	-
chr2	91103271	91107271	+
chr2	91095485	91099485	+
chr2	91094969	91098969	+
chr2	91295687	91299687	+
chr2	91474571	91478571	-
chr2	91434237	91438237	+
chr2	91384478	91388478	+
chr2	91549106	91553106	+
chr2	91491364	91495364	+
chr2	91488274	91492274	+
chr2	91548749	91552749	-
chr2	91760345	91764345	+
chr2	91862327	91866327	-
chr2	91801720	91805720	-
chr2	91770439	91774439	-
